time,est_speed
1405476563000,0.7018528
1405476563000,0.7018528
1405476563000,0.7018528
1405476563000,0.7018528
1405476563000,0.7018528
1405476563000,0.7018528
1405499964000,1.7076928
1405499964000,1.7076928
1405499964000,1.7076928
1405499964000,1.7076928
1405502364000,1.7836896
1405502364000,1.7836896
1405502364000,1.7836896
1405502364000,1.7836896
1405502364000,1.7836896
1405502364000,1.7836896
1405510764000,1.6138144
1405510764000,1.6138144
1405510764000,1.6138144
1405510764000,1.6138144
1405510764000,1.6138144
1405510764000,1.6138144
1405580965000,2.5391872
1405580965000,2.5391872
1405580965000,2.5391872
1405580965000,2.5391872
1405580965000,2.5391872
1405580965000,2.5391872
1405596265000,5.1454304
1405596265000,5.1454304
1405596265000,5.1454304
1405596265000,5.1454304
1405596265000,5.1454304
1405596265000,5.1454304
1405664966000,3.8847776
1405664966000,3.8847776
1405664966000,3.8847776
1405664966000,3.8847776
1405664966000,3.8847776
1405664966000,3.8847776
1405674266000,4.3496992
1405674266000,4.3496992
1405674266000,4.3496992
1405674266000,4.3496992
1405674266000,4.3496992
1405674266000,4.3496992
1405682968000,3.8579552
1405682968000,3.8579552
1405682968000,3.8579552
1405682968000,3.8579552
1405682968000,3.8579552
1405682968000,3.8579552
1405747767000,3.6567872
1405747767000,3.6567872
1405747767000,3.6567872
1405747767000,3.6567872
1405747767000,3.6567872
1405747767000,3.6567872
1405782268000,3.2544512
1405782268000,3.2544512
1405782268000,3.2544512
1405782268000,3.2544512
1405782268000,3.2544512
1405782268000,3.2544512
1405804168000,1.765808
1405804168000,1.765808
1405804168000,1.765808
1405805668000,1.6227552
1405805668000,1.6227552
1405805668000,1.6227552
1405805668000,1.6227552
1405805668000,1.6227552
1405805668000,1.6227552
1405829670000,0.6079744
1405829670000,0.6079744
1405829670000,0.6079744
1405829670000,0.6079744
1405829670000,0.6079744
1405829670000,0.6079744
1405875571000,1.6272256
1405875571000,1.6272256
1405875571000,1.6272256
1405875571000,1.6272256
1405875571000,1.6272256
1405875571000,1.6272256
1405937973000,4.5061632
1405937973000,4.5061632
1405937973000,4.5061632
1405937973000,4.5061632
1405937973000,4.5061632
1405937973000,4.5061632
1405950572000,2.861056
1405950572000,2.861056
1405950572000,2.861056
1405950572000,2.861056
1405950572000,2.861056
1405950572000,2.861056
1406020773000,3.4332672
1406020773000,3.4332672
1406020773000,3.4332672
1406020773000,3.4332672
1406020773000,3.4332672
1406020773000,3.4332672
1406026473000,3.0801056
1406026473000,3.0801056
1406026473000,3.0801056
1406026473000,3.0801056
1406026473000,3.0801056
1406026473000,3.0801056
1406104475000,3.6478464
1406104475000,3.6478464
1406104475000,3.6478464
1406104475000,3.6478464
1406104475000,3.6478464
1406104475000,3.6478464
1406114075000,4.0814752
1406114075000,4.0814752
1406114075000,4.0814752
1406114075000,4.0814752
1406114075000,4.0814752
1406114075000,4.0814752
1406127875000,2.6464768
1406127875000,2.6464768
1406127875000,2.6464768
1406127875000,2.6464768
1406127875000,2.6464768
1406127875000,2.6464768
1406181875000,6.124448
1406181875000,6.124448
1406181875000,6.124448
1406181875000,6.124448
1406181875000,6.124448
1406181875000,6.124448
1406202576000,3.7685472
1406202576000,3.7685472
1406202576000,3.7685472
1406202576000,3.7685472
1406202576000,3.7685472
1406202576000,3.7685472
1406208877000,0.916432
1406208877000,0.916432
1406208877000,0.916432
1406208877000,0.916432
1406208877000,0.916432
1406208877000,0.916432
1406224776000,1.1265408
1406224776000,1.1265408
1406224776000,1.1265408
1406224776000,1.1265408
1406224776000,1.1265408
1406280877000,4.1887648
1406280877000,4.1887648
1406280877000,4.1887648
1406280877000,4.1887648
1406280877000,4.1887648
1406280877000,4.1887648
1406286577000,2.9415232
1406286577000,2.9415232
1406286577000,2.9415232
1406286577000,2.9415232
1406286577000,2.9415232
1406294377000,2.3603712
1406294377000,2.3603712
1406294377000,2.3603712
1406294377000,2.3603712
1406294377000,2.3603712
1406307877000,0.7107936
1406307877000,0.7107936
1406307877000,0.7107936
1406307877000,0.7107936
1406307877000,0.7107936
1406307877000,0.7107936
1406312377000,1.7032224
1406312377000,1.7032224
1406312377000,1.7032224
1406312377000,1.7032224
1406312377000,1.7032224
1406350178000,5.2393088
1406350178000,5.2393088
1406350178000,5.2393088
1406350178000,5.2393088
1406350178000,5.2393088
1406350178000,5.2393088
1406363678000,2.7671776
1406363678000,2.7671776
1406363678000,2.7671776
1406363678000,2.7671776
1406363678000,2.7671776
1406363678000,2.7671776
1406367579000,4.8548544
1406367579000,4.8548544
1406367579000,4.8548544
1406367579000,4.8548544
1406367579000,4.8548544
1406370878000,2.8655264
1406370878000,2.8655264
1406371778000,0.6750304
1406371778000,0.6750304
1406373278000,2.8521152
1406373278000,2.8521152
1406373278000,2.8521152
1406374779000,2.928112
1406374779000,2.928112
1406374779000,2.928112
1406376578000,2.0966176
1406376578000,2.0966176
1406376578000,2.0966176
1406376578000,2.0966176
1406376578000,2.0966176
1406382578000,2.0832064
1406382578000,2.0832064
1406382578000,2.0832064
1406382578000,2.0832064
1406385278000,1.1354816
1406385278000,1.1354816
1406385278000,1.1354816
1406385278000,1.1354816
1406385278000,1.1354816
1406385278000,1.1354816
1406401478000,1.7076928
