time,est_speed
1405451363000,8.04672
1405451963000,6.392672
1405452263000,5.92328
1405453163000,8.6993984
1405453763000,9.4683072
1405454363000,11.4933984
1405454963000,11.1000032
1405455563000,11.1000032
1405456163000,8.3238848
1405456763000,11.3592864
1405457363000,13.7956544
1405457963000,13.2279136
1405458563000,9.9555808
1405459163000,14.4125696
1405459763000,11.9225568
1405460363000,13.2279136
1405460963000,8.9408
1405461563000,12.07008
1405462163000,11.6319808
1405462763000,8.1853024
1405463363000,9.5621856
1405463964000,14.8551392
1405464563000,12.2220736
1405465163000,7.3716896
1405465763000,6.5223136
1405466363000,14.6316192
1405466963000,6.7994784
1405466963000,6.7994784
1405468163000,16.09344
1405468463000,9.8527616
1405469363000,11.9225568
1405469963000,14.4125696
1405469963000,14.4125696
1405469963000,14.4125696
1405471763000,14.6316192
1405472363000,10.974832
1405472363000,10.974832
1405473263000,5.163312
1405473863000,11.9225568
1405474763000,13.7956544
1405474763000,13.7956544
1405475963000,15.0876
1405475963000,15.0876
1405476863000,16.9383456
1405477463000,14.4125696
1405478363000,13.992352
1405478963000,5.6148224
1405479263000,5.2482496
1405479863000,14.4125696
1405479863000,14.4125696
1405481063000,13.5989568
1405481063000,13.5989568
1405481063000,13.5989568
1405483163000,12.539472
1405483163000,12.539472
1405484363000,11.6319808
1405484363000,11.6319808
1405485263000,17.2423328
1405485263000,17.2423328
1405486463000,5.3331872
1405487363000,13.0490976
1405487663000,6.3524384
1405488563000,12.539472
1405489164000,9.2850208
1405489763000,11.3592864
1405490364000,10.3847392
1405490964000,9.0257376
1405491564000,7.8500224
1405492164000,8.471408
1405492764000,7.0989952
1405493364000,5.36448
1405493964000,5.5835296
1405494564000,1.6898112
1405495164000,3.79984
1405495765000,3.9920672
1405496366000,6.3524384
1405496964000,5.6148224
1405497564000,4.2155872
1405498164000,5.3331872
1405498764000,5.5477664
1405499365000,5.1364896
1405499965000,9.1106752
1405500564000,5.9590432
1405501164000,2.5749504
1405501764000,5.5164736
1405502364000,5.3063648
1405502964000,9.9555808
1405503565000,6.3524384
1405504164000,8.04672
1405504764000,6.03504
1405505364000,11.1000032
1405505964000,6.6117216
1405506564000,6.2719712
1405507165000,4.2558208
1405507764000,6.996176
1405508364000,5.2482496
1405508964000,4.5553376
1405509564000,5.7489344
1405510164000,4.9532032
1405510765000,7.6041504
1405511365000,5.1364896
1405511964000,4.9755552
1405512564000,5.5164736
1405513164000,5.36448
1405513764000,6.1110368
1405514365000,3.084576
1405514964000,7.3135744
1405515564000,4.5329856
1405516165000,6.3524384
1405516764000,4.6179232
1405517364000,5.0560224
1405517965000,5.1901344
1405518564000,6.392672
1405519164000,7.3716896
1405519764000,4.492752
1405520364000,5.7802272
1405520964000,5.0023776
1405521565000,6.3122048
1405522164000,7.5460352
1405522764000,6.0708032
1405523364000,5.92328
1405523964000,4.3496992
1405524565000,4.5329856
1405525165000,5.3957728
1405525764000,5.275072
1405526364000,4.850384
1405526964000,6.5223136
1405527564000,4.090416
1405528165000,6.3524384
1405528765000,4.828032
1405529364000,3.755136
1405529964000,6.437376
1405530564000,5.5164736
1405531165000,6.6117216
1405531765000,6.3122048
1405532365000,5.3957728
1405532964000,5.6148224
1405533564000,5.92328
1405534164000,10.8496608
1405534764000,7.3716896
1405535365000,7.3135744
1405535965000,12.874752
1405536564000,6.7056
1405537164000,10.4964992
1405537764000,8.04672
1405538364000,8.9408
1405538964000,7.0498208
1405539564000,9.3744288
1405540164000,8.2523584
1405540764000,7.6041504
1405541364000,9.8527616
1405541965000,6.3524384
