time,est_speed
1454285400000,8.3730592
1454285400000,8.3730592
1454285400000,8.3730592
1454285400000,8.3730592
1454285400000,8.3730592
1454285400000,8.3730592
1454289000000,10.4652064
1454289000000,10.4652064
1454289000000,10.4652064
1454289000000,10.4652064
1454289000000,10.4652064
1454289000000,10.4652064
1454289000000,10.4652064
1454293500000,4.0993568
1454293500000,4.0993568
1454293500000,4.0993568
1454295300000,4.0412416
1454295300000,4.0412416
1454296800000,10.0986336
1454296800000,10.0986336
1454298000000,6.1602112
1454298000000,6.1602112
1454298900000,12.4679456
1454299500000,6.0439808
1454299500000,6.0439808
1454300700000,11.5470432
1454300700000,11.5470432
1454300700000,11.5470432
1454302500000,11.600688
1454303400000,8.6099904
1454303700000,11.444224
1454304300000,8.985504
1454304600000,5.2169568
1454305500000,9.8482912
1454306100000,9.0838528
1454306700000,8.9542112
1454307300000,10.796016
1454307900000,11.6498624
1454308500000,6.9872352
1454309100000,8.3462368
1454309100000,8.3462368
1454310300000,7.0140576
1454310901000,6.6027808
1454311500000,3.978656
1454312101000,5.7176416
1454312101000,5.7176416
1454313301000,3.6567872
1454313301000,3.6567872
1454313301000,3.6567872
1454313301000,3.6567872
1454315401000,5.6282336
1454316001000,3.9116
1454316902000,4.425696
1454317502000,6.3837312
1454318103000,6.5089024
1454318103000,6.5089024
1454319301000,7.1034656
1454319601000,6.8218304
1454320202000,6.9872352
1454321102000,5.4628288
1454321702000,6.2943232
1454322300000,7.0274688
1454322901000,6.7145408
1454323501000,7.15264
1454323801000,4.3184064
1454324702000,7.3582784
1454325302000,7.5952096
1454325901000,6.4686688
1454326500000,4.984496
1454326801000,2.4542496
1454327401000,6.660896
1454328301000,8.0109568
1454328301000,8.0109568
1454329503000,3.1873952
1454330102000,5.9948064
1454330701000,3.218688
1454331001000,7.6309728
1454331601000,7.0140576
1454332501000,7.5639168
1454333100000,7.3672192
1454333401000,6.7145408
1454334001000,4.6805088
1454334901000,6.4060832
1454335201000,4.0323008
1454336102000,6.6296032
1454336700000,2.8968192
1454337301000,3.6299648
1454337901000,6.526784
1454338501000,4.403344
1454338801000,5.8517536
1454339402000,5.2661312
1454339402000,5.2661312
1454340900000,3.6791392
1454341501000,5.8204608
1454342101000,3.5047936
1454342401000,6.750304
1454343302000,4.5240448
1454343302000,4.5240448
1454344501000,4.3318176
1454345101000,2.2486112
1454345701000,4.0188896
1454346001000,4.8906176
1454346902000,4.0367712
1454346902000,4.0367712
1454348101000,3.8758368
1454348701000,4.4078144
1454349301000,5.2124864
1454349601000,4.8906176
1454350502000,5.1588416
1454351100000,4.0099488
1454351701000,5.3242464
1454352301000,5.610352
1454352301000,5.610352
1454353201000,8.985504
1454353802000,7.4834496
1454354700000,7.2331072
1454355000000,7.5862688
1454355600000,8.0333088
1454356501000,7.8276704
1454357103000,8.1093056
1454357103000,8.1093056
1454358300000,6.59384
1454358900000,9.5532448
1454359200000,8.9095072
1454359200000,8.9095072
1454359200000,8.9095072
1454359200000,8.9095072
1454361600000,10.4249728
1454362500000,6.0395104
1454362800000,9.3476064
1454363700000,5.4896512
1454363700000,5.4896512
1454364900000,10.0986336
1454365200000,8.2121248
1454365200000,8.2121248
1454366700000,12.874752
1454367300000,10.8898944
1454367600000,7.6980288
1454368500000,9.365488
1454368500000,9.365488
1454368500000,9.365488
1454370000000,9.1330272
1454370000000,9.1330272
1454370000000,9.1330272
1454372100000,10.661904
1454372100000,10.661904
1454372100000,10.661904
1454373600000,9.7365312
1454374500000,9.7544128
1454374500000,9.7544128
1454374500000,9.7544128
1454374500000,9.7544128
1454376900000,9.678416
1454377800000,5.8472832
1454377800000,5.8472832
1454377800000,5.8472832
1454377800000,5.8472832
1454377800000,5.8472832
1454377800000,5.8472832
1454377800000,5.8472832
1454377800000,5.8472832
1454377800000,5.8472832
1454383800000,11.3414048
1454383800000,11.3414048
1454384700000,10.8898944
