time,travel_time
1405448964000,367.0
1405448964000,367.0
1405453163000,204.0
1405453163000,204.0
1405453163000,204.0
1405453163000,204.0
1405455263000,554.0
1405456163000,240.0
1405456163000,240.0
1405457363000,567.0
1405457363000,567.0
1405458563000,125.0
1405458563000,125.0
1405459763000,452.0
1405459763000,452.0
1405460963000,659.0
1405461263000,149.0
1405462163000,836.0
1405462763000,808.0
1405462763000,808.0
1405462763000,808.0
1405462763000,808.0
1405462763000,808.0
1405462763000,808.0
1405469963000,1116.0
1405469963000,1116.0
1405469963000,1116.0
1405469963000,1116.0
1405469963000,1116.0
1405469963000,1116.0
1405477763000,113.0
1405477763000,113.0
1405477763000,113.0
1405477763000,113.0
1405477763000,113.0
1405480463000,344.0
1405480463000,344.0
1405480463000,344.0
1405480463000,344.0
1405480463000,344.0
1405480463000,344.0
1405485563000,329.0
1405485563000,329.0
1405486463000,108.0
1405486463000,108.0
1405487963000,283.0
1405488263000,475.0
1405488263000,475.0
1405488263000,475.0
1405490364000,1213.0
1405490364000,1213.0
1405490364000,1213.0
1405490364000,1213.0
1405490364000,1213.0
1405490364000,1213.0
1405498165000,283.0
1405498165000,283.0
1405498165000,283.0
1405499965000,257.0
1405500564000,365.0
1405500564000,365.0
1405500564000,365.0
1405500564000,365.0
1405500564000,365.0
1405503565000,420.0
1405504164000,372.0
1405504164000,372.0
1405505064000,699.0
1405505064000,699.0
1405505064000,699.0
1405507166000,607.0
1405507166000,607.0
1405507166000,607.0
1405507166000,607.0
1405507166000,607.0
1405509864000,814.0
1405509864000,814.0
1405511365000,891.0
1405511664000,254.0
1405512265000,474.0
1405512265000,474.0
1405512265000,474.0
1405514065000,166.0
1405514964000,456.0
1405514964000,456.0
1405515864000,449.0
1405515864000,449.0
1405515864000,449.0
1405515864000,449.0
1405518564000,249.0
1405518865000,744.0
1405518865000,744.0
1405518865000,744.0
1405520965000,198.0
1405520965000,198.0
1405520965000,198.0
1405522464000,381.0
1405523364000,225.0
1405523965000,1001.0
1405524565000,336.0
1405524565000,336.0
1405525764000,444.0
1405525764000,444.0
1405525764000,444.0
1405525764000,444.0
1405525764000,444.0
1405525764000,444.0
1405532365000,426.0
1405532365000,426.0
1405532365000,426.0
1405532365000,426.0
1405534765000,1003.0
1405534765000,1003.0
1405534765000,1003.0
1405534765000,1003.0
1405537164000,321.0
1405537164000,321.0
1405538364000,491.0
1405538364000,491.0
1405539265000,1202.0
1405540164000,485.0
1405540164000,485.0
1405541364000,652.0
1405541965000,1009.0
1405541965000,1009.0
1405541965000,1009.0
1405541965000,1009.0
1405541965000,1009.0
1405544664000,487.0
1405544664000,487.0
1405544664000,487.0
1405546764000,603.0
1405547364000,345.0
1405547364000,345.0
1405548264000,857.0
1405548264000,857.0
1405548264000,857.0
1405548264000,857.0
1405548264000,857.0
1405548264000,857.0
1405552764000,704.0
1405553364000,401.0
1405553364000,401.0
1405553364000,401.0
1405553364000,401.0
1405553364000,401.0
1405553364000,401.0
1405563564000,192.0
1405563564000,192.0
1405564764000,174.0
1405564764000,174.0
1405564764000,174.0
1405564764000,174.0
1405566864000,107.0
1405566864000,107.0
1405566864000,107.0
1405566864000,107.0
1405566864000,107.0
1405566864000,107.0
1405571364000,391.0
1405571364000,391.0
1405571364000,391.0
1405572865000,99.0
1405572865000,99.0
1405574365000,525.0
1405574365000,525.0
1405574365000,525.0
1405574365000,525.0
1405574365000,525.0
1405574365000,525.0
1405580966000,926.0
1405581266000,573.0
1405581266000,573.0
1405582766000,1204.0
1405582766000,1204.0
1405582766000,1204.0
1405582766000,1204.0
1405582766000,1204.0
1405582766000,1204.0
1405586965000,362.0
1405587865000,701.0
1405588165000,937.0
1405588165000,937.0
1405588165000,937.0
1405588165000,937.0
1405590565000,1214.0
1405590565000,1214.0
1405590565000,1214.0
1405590565000,1214.0
1405592966000,914.0
1405593566000,854.0
1405593566000,854.0
1405593566000,854.0
1405595065000,703.0
1405595065000,703.0
1405595065000,703.0
1405596866000,238.0
1405596866000,238.0
1405596866000,238.0
1405598965000,912.0
1405599265000,178.0
1405599866000,196.0
1405599866000,196.0
1405599866000,196.0
1405601965000,224.0
1405601965000,224.0
1405603166000,1028.0
1405603166000,1028.0
1405604366000,647.0
1405604965000,722.0
1405604965000,722.0
1405604965000,722.0
1405604965000,722.0
1405607066000,360.0
1405607966000,944.0
1405608565000,873.0
1405609165000,1083.0
1405609165000,1083.0
1405609165000,1083.0
1405609165000,1083.0
1405611267000,282.0
1405611267000,282.0
1405612465000,914.0
1405613366000,1039.0
1405613966000,475.0
1405613966000,475.0
1405615167000,1067.0
1405615765000,473.0
1405616365000,567.0
1405616365000,567.0
1405616365000,567.0
1405616365000,567.0
1405618767000,732.0
1405618767000,732.0
1405618767000,732.0
1405618767000,732.0
1405618767000,732.0
1405618767000,732.0
1405623567000,476.0
1405624166000,487.0
1405624166000,487.0
1405624166000,487.0
1405624166000,487.0
1405626566000,237.0
1405626566000,237.0
1405627765000,985.0
1405627765000,985.0
1405628666000,911.0
1405628666000,911.0
1405628666000,911.0
1405628666000,911.0
1405631065000,446.0
1405631666000,264.0
1405631666000,264.0
1405631666000,264.0
1405631666000,264.0
1405634066000,122.0
1405634965000,312.0
1405635565000,764.0
1405635565000,764.0
1405636466000,131.0
1405636466000,131.0
1405637665000,801.0
1405638565000,795.0
1405638565000,795.0
1405638565000,795.0
1405640365000,509.0
1405640965000,1198.0
1405640965000,1198.0
1405640965000,1198.0
1405640965000,1198.0
1405640965000,1198.0
