time,est_speed
1405451363000,7.6175616
1405451964000,6.9201792
1405452564000,7.4834496
1405453164000,6.5357248
1405453763000,4.291584
1405454363000,7.15264
1405454964000,3.0666944
1405455563000,7.2733408
1405456164000,7.15264
1405456764000,7.800848
1405457363000,6.3434976
1405457963000,3.1158688
1405458563000,6.280912
1405459163000,8.3060032
1405459764000,10.4652064
1405460363000,7.15264
1405460963000,5.431536
1405461563000,4.6983904
1405462163000,6.8128896
1405462763000,9.8259392
1405463363000,8.9408
1405463964000,11.1000032
1405463964000,11.1000032
1405465163000,9.4683072
1405465163000,9.4683072
1405466363000,11.0061248
1405466963000,13.0043936
1405467563000,10.3847392
1405467563000,10.3847392
1405468763000,13.992352
1405469363000,10.2193344
1405469663000,10.818368
1405470263000,0.8806688
1405470863000,12.874752
1405471763000,4.0635936
1405472064000,12.3785376
1405472963000,15.1457152
1405473563000,14.9713696
1405474163000,9.3967808
1405474763000,10.639552
1405475363000,12.874752
1405475663000,11.2922304
1405476563000,11.600688
1405476863000,11.600688
1405476863000,11.600688
1405478063000,10.4652064
1405478063000,10.4652064
1405479263000,10.5546144
1405480163000,8.8782144
1405480763000,8.7575136
1405481363000,7.5281536
1405481963000,13.2726176
1405482563000,8.8200992
1405483163000,10.639552
1405483763000,13.5542528
1405484363000,12.3785376
1405484963000,11.3950496
1405485563000,9.5353632
1405486163000,8.8782144
1405486763000,11.7035072
1405487363000,8.6412832
1405487963000,6.996176
1405488563000,6.1602112
1405489164000,7.3582784
1405489763000,6.504432
1405490364000,5.4807104
1405490964000,6.2496192
1405491564000,5.722112
1405492164000,6.102096
1405492765000,4.649216
1405493364000,4.4704
1405493964000,5.2348384
1405494564000,3.4511488
1405495165000,3.9607744
1405495765000,3.8758368
1405496366000,3.3528
1405496964000,3.9250112
1405497564000,5.386832
1405498165000,4.9308512
1405498765000,5.6237632
1405499365000,4.7877984
1405499966000,4.7699168
1405500564000,5.9322208
1405501164000,6.1602112
1405501764000,5.0873152
1405502365000,5.2348384
1405502965000,6.3747904
1405503565000,5.409184
1405504164000,5.6237632
1405504764000,5.5030624
1405505364000,4.8414432
1405505965000,4.6313344
1405506565000,4.7520352
