time,travel_time
1405451063000,40.0
1405451963000,50.0
1405452563000,54.0
1405453163000,47.0
1405453763000,76.0
1405454363000,88.0
1405454363000,88.0
1405455563000,77.0
1405456163000,53.0
1405456163000,53.0
1405457363000,58.0
1405457963000,92.0
1405457963000,92.0
1405459163000,48.0
1405459463000,68.0
1405460363000,42.0
1405460963000,56.0
1405461263000,52.0
1405462163000,426.0
1405462763000,84.0
1405463363000,52.0
1405463964000,47.0
1405463964000,47.0
1405464863000,75.0
1405464863000,75.0
1405466063000,63.0
1405466063000,63.0
1405466063000,63.0
1405466063000,63.0
1405468763000,64.0
1405469363000,65.0
1405469363000,65.0
1405469363000,65.0
1405471163000,86.0
1405471163000,86.0
1405471163000,86.0
1405471163000,86.0
1405473263000,73.0
1405473263000,73.0
1405473263000,73.0
1405473263000,73.0
1405473263000,73.0
1405473263000,73.0
1405481363000,76.0
1405481363000,76.0
1405481363000,76.0
1405481363000,76.0
1405481363000,76.0
1405481363000,76.0
1405486163000,44.0
1405486463000,54.0
1405487363000,50.0
1405487963000,64.0
1405487963000,64.0
1405489164000,84.0
1405489164000,84.0
1405490364000,69.0
1405490964000,72.0
1405491564000,69.0
1405492164000,50.0
1405492764000,48.0
1405493364000,64.0
1405493964000,216.0
1405494564000,174.0
1405495164000,303.0
1405495765000,201.0
1405496366000,375.0
1405496964000,345.0
1405497564000,210.0
1405498164000,75.0
1405498764000,71.0
1405499065000,48.0
1405499965000,45.0
1405500564000,86.0
1405501164000,91.0
1405501764000,63.0
1405502364000,49.0
1405502964000,96.0
1405503565000,62.0
1405504164000,74.0
1405504764000,68.0
1405505364000,50.0
1405505964000,49.0
1405506564000,108.0
1405507165000,51.0
1405507764000,98.0
1405508364000,250.0
1405508964000,65.0
1405509564000,113.0
1405510164000,49.0
1405510765000,58.0
1405511365000,228.0
1405511964000,101.0
1405512564000,242.0
1405513164000,232.0
1405513764000,82.0
1405514365000,71.0
1405514964000,86.0
1405515564000,70.0
1405516165000,64.0
1405516764000,127.0
1405517364000,74.0
1405517965000,101.0
1405518564000,266.0
1405519164000,68.0
1405519764000,168.0
1405520364000,75.0
1405520964000,56.0
1405521565000,49.0
1405521565000,49.0
1405522764000,72.0
1405523364000,51.0
1405523964000,84.0
1405524265000,55.0
1405525165000,52.0
1405525764000,83.0
1405526364000,68.0
1405526964000,48.0
1405527564000,77.0
1405528165000,57.0
1405528765000,97.0
1405529364000,125.0
1405529964000,74.0
