time,est_speed
1454285100000,11.690096
1454285700000,7.6354432
1454286300000,7.1660512
1454286900000,12.8345184
1454287500000,13.6749536
1454287800000,11.1894112
1454288700000,12.5260608
1454289300000,12.092432
1454289900000,16.6030656
1454290500000,11.7526816
1454291100000,12.9954528
1454291700000,12.092432
1454292300000,11.0687104
1454292300000,11.0687104
1454293200000,13.6749536
1454293200000,13.6749536
1454294700000,13.4112
1454295300000,10.95248
1454295300000,10.95248
1454296800000,7.6935584
1454297400000,14.7344384
1454298000000,14.2337536
1454298300000,14.2337536
1454299200000,14.1354048
1454299800000,14.4304512
1454300400000,13.7643616
1454300700000,11.4933984
1454301300000,12.025376
1454301300000,12.025376
1454302500000,11.2475264
1454303400000,12.2354848
1454303700000,13.947648
1454304300000,12.6020576
1454304900000,12.2354848
1454305500000,12.025376
1454306100000,12.6780544
1454306700000,11.4933984
1454307300000,11.3682272
1454307900000,10.2059232
1454308500000,11.0687104
1454309100000,8.27024
1454309700000,8.1718912
1454310300000,9.0570304
1454310901000,8.0154272
1454311500000,8.9408
1454312101000,4.7430944
1454312701000,3.9697152
1454313301000,6.4552576
1454313902000,5.8428128
1454314502000,3.57632
1454315101000,4.1172384
1454315701000,4.3407584
1454316302000,4.5776896
1454316903000,6.8575936
1454317502000,5.4896512
1454318103000,8.5742272
1454318701000,7.443216
1454319301000,8.2389472
1454319901000,4.5285152
1454320502000,5.81152
1454321102000,8.27024
1454321702000,7.9841344
1454322300000,7.443216
1454322901000,6.683248
1454323501000,4.9800256
1454324106000,4.8861472
1454324702000,6.2272672
1454325302000,5.7489344
1454325901000,7.5236832
1454326501000,7.3403968
1454327101000,6.906768
1454327702000,6.2093856
1454328302000,5.3376576
1454328902000,8.471408
1454329503000,8.1718912
1454330102000,6.1736224
1454330701000,7.4968608
1454331301000,5.6863488
1454331903000,7.7203808
1454332502000,6.7056
1454333100000,3.0577536
1454333701000,5.7802272
1454334301000,6.727952
1454334901000,9.5979488
1454335501000,5.3913024
1454336102000,6.2093856
1454336700000,5.0917856
1454337301000,4.1530016
1454337901000,6.4194944
1454338501000,7.9260192
1454339102000,6.3792608
1454339702000,7.0677024
1454340303000,7.0677024
1454340901000,7.0900544
1454341501000,8.4356448
1454342101000,4.6179232
1454342702000,5.945632
1454343302000,6.8575936
1454343901000,8.27024
1454344501000,6.012688
1454345101000,8.0154272
1454345701000,4.2602912
1454346302000,6.8575936
1454346902000,9.3833696
1454347500000,6.437376
1454348101000,5.7310528
1454348701000,6.2272672
1454349301000,6.1512704
1454349902000,7.778496
1454350502000,8.1093056
1454351100000,7.554976
1454351701000,7.1660512
1454352301000,4.8325024
1454352901000,8.7530432
1454353502000,8.04672
1454354102000,9.6873568
1454354400000,9.0570304
1454355300000,8.7530432
1454355901000,7.8634336
1454356201000,9.4236032
1454357103000,7.9841344
1454357701000,10.7826048
1454358000000,9.0570304
1454358900000,13.1563872
1454359500000,10.95248
1454360101000,10.5680256
1454360702000,9.9645216
1454361301000,5.3510688
1454361900000,4.0367712
1454362200000,11.310112
1454363100000,11.310112
1454363700000,11.5604544
1454364300000,14.6316192
1454364900000,9.5085408
1454365500000,10.2059232
1454366100000,9.3386656
1454366700000,10.7826048
1454367300000,10.5680256
1454367900000,11.8197376
1454368500000,4.6805088
1454369101000,13.4112
1454369700000,12.6020576
1454370300000,10.6753152
1454370900000,11.8197376
1454371500000,10.1075744
1454372100000,9.6873568
1454372700000,13.4112
1454373300000,11.1894112
1454374200000,9.6873568
1454374500000,10.8988352
1454375100000,11.7526816
1454376000000,14.6316192
1454376600000,16.2186112
1454377200000,12.5260608
1454377200000,12.5260608
1454378100000,13.5855456
1454378700000,11.5604544
1454378700000,11.5604544
1454379600000,9.8214688
1454380500000,15.1591264
1454381100000,10.0584
1454381400000,4.3407584
1454382300000,14.1354048
1454383500000,10.460736
1454383500000,10.460736
1454384700000,9.4236032
1454384700000,9.4236032
1454385900000,12.2354848
1454386800000,10.1075744
1454387100000,15.0518368
1454387700000,11.8197376
1454388300000,13.6749536
1454388900000,12.9954528
1454389500000,13.1563872
1454390100000,11.9538496
1454390700000,12.4545344
1454391300000,11.1268256
1454391900000,12.025376
1454392500000,12.6020576
1454393100000,11.8197376
1454393700000,6.7905376
1454394300000,11.0105952
1454394900000,9.6873568
1454395500000,8.6457536
1454396100000,9.3386656
1454396700000,8.6099904
1454397301000,9.097264
1454397901000,8.337296
1454398501000,6.5804288
1454399103000,5.8606944
1454399701000,5.0917856
1454400302000,3.889248
1454400902000,5.2571904
1454401501000,3.6389056
1454402101000,4.3407584
1454402701000,5.5790592
1454403302000,7.2912224
1454403902000,5.0783744
1454404503000,3.8266624
1454405100000,4.1440608
1454405701000,5.8919872
1454406301000,8.9810336
1454406902000,4.9934368
1454407502000,4.4972224
1454408102000,5.4047136
1454408700000,6.2451488
1454409301000,5.0157888
1454409901000,5.520944
1454410501000,7.4968608
1454411102000,9.9153472
1454411702000,7.443216
1454412300000,5.7802272
1454412901000,5.9098688
1454413503000,4.4704
1454414102000,7.1168768
1454414702000,5.520944
1454415302000,7.3403968
1454415901000,6.303264
1454416501000,7.1392288
1454417101000,7.1884032
1454417701000,6.8799456
1454418302000,9.7320608
1454418902000,5.1275488
1454419500000,7.6622656
1454420101000,7.2912224
1454420701000,5.4494176
1454421301000,5.7623456
1454421902000,5.7802272
1454422502000,5.1767232
1454423100000,5.6863488
1454423701000,6.772656
1454424301000,7.7203808
1454424901000,7.1168768
1454425502000,7.9528416
1454426102000,8.337296
1454426701000,7.420864
1454427301000,8.203184
1454427901000,7.443216
1454428501000,4.6805088
1454429102000,5.565648
1454429702000,6.3569088
1454430300000,6.0663328
1454430901000,6.772656
1454431501000,6.8799456
1454431801000,8.4356448
1454432702000,7.9528416
1454433303000,8.2389472
1454433901000,4.2781728
1454434501000,8.203184
1454435104000,6.2272672
1454435702000,9.0570304
1454436302000,8.337296
1454436902000,8.2389472
1454437500000,7.1884032
1454438101000,7.420864
1454438701000,8.5742272
1454439301000,10.1567488
1454439902000,9.4236032
1454440502000,8.27024
1454441101000,8.5742272
1454441701000,5.9277504
1454442301000,8.7888064
1454442901000,11.0105952
1454443502000,10.84072
1454444102000,11.1268256
1454444400000,8.9810336
1454445300000,11.4308128
1454445900000,5.81152
1454446500000,10.5680256
1454447101000,6.012688
1454447701000,11.310112
1454448300000,11.0105952
1454448900000,7.6622656
1454449500000,11.2475264
1454450100000,9.5979488
1454450700000,10.460736
1454451301000,9.6426528
1454451900000,10.6753152
1454452500000,11.4933984
1454453100000,9.9153472
1454453400000,7.9528416
1454454300000,14.5288
1454454900000,10.6753152
1454455500000,5.0426112
1454456100000,13.8537696
1454456702000,14.5288
1454457300000,8.71728
