time,travel_time
1405505064000,168.0
1405505664000,174.0
1405505664000,174.0
1405505664000,174.0
1405505664000,174.0
1405505664000,174.0
1405505664000,174.0
1405510765000,261.0
1405510765000,261.0
1405511964000,178.0
1405511964000,178.0
1405512865000,238.0
1405513465000,257.0
1405513465000,257.0
1405513465000,257.0
1405513465000,257.0
1405513465000,257.0
1405513465000,257.0
1405524865000,407.0
1405524865000,407.0
1405524865000,407.0
1405524865000,407.0
1405524865000,407.0
1405524865000,407.0
1405583665000,201.0
1405583665000,201.0
1405583665000,201.0
1405585766000,198.0
1405585766000,198.0
1405585766000,198.0
1405585766000,198.0
1405585766000,198.0
1405585766000,198.0
1405591465000,250.0
1405592366000,240.0
1405592366000,240.0
1405593266000,263.0
1405593266000,263.0
1405593266000,263.0
1405593266000,263.0
1405593266000,263.0
1405593266000,263.0
1405618467000,697.0
1405618467000,697.0
1405618467000,697.0
1405618467000,697.0
1405618467000,697.0
1405618467000,697.0
1405677266000,148.0
1405677266000,148.0
1405677266000,148.0
1405677266000,148.0
1405677266000,148.0
1405677266000,148.0
1405694067000,201.0
1405694067000,201.0
1405695567000,219.0
1405695567000,219.0
1405695567000,219.0
1405695567000,219.0
1405695567000,219.0
1405695567000,219.0
1405714167000,186.0
1405714167000,186.0
1405714167000,186.0
1405714167000,186.0
1405714167000,186.0
1405714167000,186.0
1405762168000,514.0
1405762168000,514.0
1405762168000,514.0
1405762168000,514.0
1405762168000,514.0
1405762168000,514.0
1405768768000,208.0
1405768768000,208.0
1405768768000,208.0
1405768768000,208.0
1405768768000,208.0
1405813168000,190.0
1405813168000,190.0
1405813168000,190.0
1405813168000,190.0
1405813168000,190.0
1405813168000,190.0
1405936472000,648.0
1405936472000,648.0
1405937973000,494.0
1405937973000,494.0
1405937973000,494.0
1405937973000,494.0
1405940072000,187.0
1405940072000,187.0
1405940072000,187.0
1405942173000,207.0
1405942173000,207.0
1405942173000,207.0
1405942173000,207.0
1405942173000,207.0
1405942173000,207.0
1405952073000,341.0
1405952073000,341.0
1405952073000,341.0
1405954172000,361.0
1405954172000,361.0
1405954172000,361.0
1405954172000,361.0
1405954172000,361.0
1405954172000,361.0
1406019273000,191.0
1406019273000,191.0
1406019273000,191.0
1406019273000,191.0
1406021674000,201.0
1406021674000,201.0
1406021674000,201.0
1406021674000,201.0
1406021674000,201.0
1406021674000,201.0
1406105675000,752.0
1406105675000,752.0
1406105675000,752.0
1406105675000,752.0
1406105675000,752.0
1406105675000,752.0
1406192976000,190.0
1406192976000,190.0
1406192976000,190.0
1406192976000,190.0
1406192976000,190.0
1406192976000,190.0
1406199276000,172.0
1406199276000,172.0
1406199276000,172.0
1406199276000,172.0
1406199276000,172.0
1406199276000,172.0
1406203476000,244.0
1406203476000,244.0
1406203476000,244.0
1406203476000,244.0
1406203476000,244.0
1406203476000,244.0
1406213976000,780.0
1406213976000,780.0
1406213976000,780.0
1406213976000,780.0
1406213976000,780.0
1406213976000,780.0
1406273978000,185.0
1406273978000,185.0
1406273978000,185.0
1406275777000,196.0
1406275777000,196.0
1406275777000,196.0
1406275777000,196.0
1406275777000,196.0
1406282377000,215.0
1406283277000,165.0
1406283277000,165.0
1406283277000,165.0
1406283277000,165.0
1406283277000,165.0
1406283277000,165.0
1406286877000,307.0
1406286877000,307.0
1406286877000,307.0
1406286877000,307.0
1406286877000,307.0
1406286877000,307.0
1406291978000,502.0
1406291978000,502.0
1406291978000,502.0
1406291978000,502.0
1406291978000,502.0
1406297077000,439.0
1406297077000,439.0
1406297077000,439.0
1406297077000,439.0
1406297077000,439.0
1406300078000,354.0
1406300078000,354.0
1406300078000,354.0
1406300078000,354.0
1406300078000,354.0
1406300078000,354.0
1406318077000,361.0
1406318077000,361.0
1406318077000,361.0
1406318077000,361.0
1406318077000,361.0
1406318077000,361.0
1406364878000,143.0
1406364878000,143.0
1406364878000,143.0
1406366678000,106.0
1406366678000,106.0
1406366678000,106.0
1406366678000,106.0
1406366678000,106.0
1406369378000,207.0
1406369378000,207.0
1406369378000,207.0
1406369378000,207.0
1406371778000,371.0
1406371778000,371.0
1406371778000,371.0
1406371778000,371.0
1406371778000,371.0
1406381679000,278.0
1406381679000,278.0
1406381679000,278.0
1406381679000,278.0
1406384079000,217.0
1406384079000,217.0
1406384079000,217.0
1406384079000,217.0
1406384079000,217.0
1406384079000,217.0
1406443181000,232.0
1406443181000,232.0
1406443181000,232.0
1406443181000,232.0
1406443181000,232.0
1406443181000,232.0
1406544583000,214.0
1406544583000,214.0
1406544583000,214.0
1406546983000,127.0
1406546983000,127.0
1406546983000,127.0
1406546983000,127.0
1406546983000,127.0
1406546983000,127.0
1406630984000,187.0
1406630984000,187.0
1406630984000,187.0
1406630984000,187.0
1406630984000,187.0
1406630984000,187.0
1406635484000,202.0
1406636084000,174.0
1406636084000,174.0
1406637585000,268.0
1406637585000,268.0
1406637585000,268.0
1406637585000,268.0
1406637585000,268.0
1406637585000,268.0
1406644785000,504.0
1406644785000,504.0
1406644785000,504.0
1406644785000,504.0
1406644785000,504.0
1406644785000,504.0
1406714386000,186.0
1406714386000,186.0
1406714386000,186.0
1406714386000,186.0
1406714386000,186.0
1406717685000,371.0
1406717685000,371.0
1406717685000,371.0
1406717685000,371.0
1406717685000,371.0
1406717685000,371.0
1406721285000,305.0
1406721285000,305.0
1406721285000,305.0
1406721285000,305.0
1406721285000,305.0
1406721285000,305.0
1406725785000,239.0
1406725785000,239.0
1406725785000,239.0
1406727586000,234.0
1406727586000,234.0
1406727586000,234.0
1406727586000,234.0
1406727586000,234.0
1406727586000,234.0
1406735685000,616.0
1406735685000,616.0
1406735685000,616.0
1406735685000,616.0
1406735685000,616.0
1406735685000,616.0
1406790287000,308.0
1406790287000,308.0
1406790287000,308.0
1406790287000,308.0
1406790287000,308.0
1406790287000,308.0
1406800786000,318.0
1406800786000,318.0
1406801987000,421.0
1406801987000,421.0
1406801987000,421.0
1406801987000,421.0
1406801987000,421.0
1406804987000,230.0
1406804987000,230.0
1406804987000,230.0
1406804987000,230.0
1406804987000,230.0
1406809487000,674.0
1406809487000,674.0
1406809487000,674.0
1406809487000,674.0
1406809487000,674.0
1406809487000,674.0
1406882389000,173.0
1406882389000,173.0
1406883888000,151.0
1406883888000,151.0
1406883888000,151.0
1406883888000,151.0
1406883888000,151.0
1406883888000,151.0
1406888688000,173.0
1406888688000,173.0
1406888688000,173.0
1406888688000,173.0
1406888688000,173.0
1406888688000,173.0
1406894088000,238.0
1406894688000,378.0
1406894688000,378.0
1406894688000,378.0
1406894688000,378.0
1406894688000,378.0
1406894688000,378.0
1406898588000,591.0
1406898588000,591.0
1406898588000,591.0
1406898588000,591.0
1406898588000,591.0
1406903688000,564.0
1406903688000,564.0
1406904888000,559.0
1406904888000,559.0
1406904888000,559.0
1406904888000,559.0
1406907289000,714.0
1406907289000,714.0
1406907289000,714.0
1406907289000,714.0
1406907289000,714.0
1406907289000,714.0
1406968189000,177.0
1406968189000,177.0
1406968189000,177.0
1406968189000,177.0
1406968189000,177.0
1406968189000,177.0
1406971789000,140.0
1406971789000,140.0
1406973289000,197.0
1406973289000,197.0
1406973289000,197.0
1406974789000,257.0
1406974789000,257.0
1406975990000,228.0
1406975990000,228.0
1406975990000,228.0
1406977789000,217.0
1406977789000,217.0
1406977789000,217.0
1406977789000,217.0
1406977789000,217.0
1406980789000,261.0
1406980789000,261.0
1406980789000,261.0
1406980789000,261.0
1406980789000,261.0
1406980789000,261.0
1406991289000,254.0
1406991889000,406.0
1406991889000,406.0
1406991889000,406.0
1406991889000,406.0
1406991889000,406.0
1406991889000,406.0
1407139792000,197.0
1407140692000,223.0
1407140992000,236.0
1407140992000,236.0
1407142492000,1017.0
1407142492000,1017.0
1407142492000,1017.0
1407142492000,1017.0
1407142492000,1017.0
1407142492000,1017.0
1407154491000,319.0
1407154491000,319.0
1407154491000,319.0
1407154491000,319.0
1407154491000,319.0
1407154491000,319.0
1407160191000,429.0
1407160191000,429.0
1407160191000,429.0
1407160191000,429.0
1407160191000,429.0
1407160191000,429.0
1407226493000,355.0
1407226493000,355.0
1407226493000,355.0
1407226493000,355.0
1407228592000,337.0
1407228592000,337.0
1407228592000,337.0
1407228592000,337.0
1407228592000,337.0
1407235792000,161.0
1407235792000,161.0
1407235792000,161.0
1407235792000,161.0
1407235792000,161.0
1407241193000,236.0
1407241193000,236.0
1407241193000,236.0
1407241193000,236.0
1407241193000,236.0
1407248993000,268.0
1407248993000,268.0
1407248993000,268.0
1407250793000,360.0
1407250793000,360.0
1407250793000,360.0
1407250793000,360.0
1407250793000,360.0
1407250793000,360.0
1407318894000,229.0
1407318894000,229.0
1407318894000,229.0
1407320694000,202.0
1407320694000,202.0
1407320694000,202.0
1407320694000,202.0
1407320694000,202.0
1407320694000,202.0
1407324894000,332.0
1407324894000,332.0
1407324894000,332.0
1407324894000,332.0
1407324894000,332.0
1407324894000,332.0
